Identifier,DataFile,Points,High point X,High point Y,High point elevation
1195,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001195.lda,14969,413092.916,5280846.712,247.692001
1196,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001196.lda,2624,412941.285,5280855.279,240.835999
1197,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001197.lda,14196,413154.277,5280857.115,213.766998
1198,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001198.lda,20483,413066.505,5280876.619,268.442993
1199,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001199.lda,62660,413027.844,5280894.158,281.730988
1200,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001200.lda,35849,413070.404,5280900.546,268.709015
1201,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001201.lda,12594,413149.825,5280905.994,223.863007
1202,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001202.lda,27681,413103.864,5280913.45,256.432007
1203,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001203.lda,45846,412992.147,5280916.785,294.542999
1204,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001204.lda,5983,413190.183,5280923.372,211.166
1205,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001205.lda,38236,412963.076,5280930.539,286.338013
1206,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001206.lda,3610,413164.582,5280937.289,226.132004
1207,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001207.lda,25766,412940.54,5280943.77,278.825989
1208,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001208.lda,79547,413094.044,5280944.446,274.199005
1209,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001209.lda,46301,412996.334,5280946.895,304.196991
1210,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001210.lda,2828,413147.377,5280961.094,238.362
1211,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001211.lda,52220,412993.466,5280970.659,312.682007
1212,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001212.lda,11997,413041.078,5280971.825,291.352997
1213,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001213.lda,64461,412989.795,5280975.623,315.398987
1214,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001214.lda,55740,412977.132,5280997.679,324.661011
1215,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001215.lda,12176,413079.73,5281025.605,277.484985
1216,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001216.lda,19306,412953.023,5281031.06,328.52301
1217,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001217.lda,21139,413034.181,5281042.869,302.906006
1218,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001218.lda,7507,413001.672,5281050.915,323.463989
1219,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001219.lda,16707,413000.156,5281072.709,321.497986
1220,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001220.lda,13929,413027.714,5281078.798,312.703003
1221,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001221.lda,14991,413033.659,5281086.905,318.013
1222,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001222.lda,97,413073.758,5280775.115,213.393997
1223,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001223.lda,8813,412986.032,5280787.325,234.011993
1224,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001224.lda,13883,413086.564,5280803.286,225.248001
1225,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001225.lda,12853,412979.575,5280804.318,239.746994
1226,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001226.lda,23086,413078.444,5280813.123,234.520996
1227,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001227.lda,49749,413002.498,5280816.46,255.408005
1228,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001228.lda,11836,413097.358,5280818.698,229.761002
1229,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001229.lda,15551,412974.82,5280823.465,248.464005
1230,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001230.lda,8814,413121.657,5280835.026,226.985992
1231,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001231.lda,12581,413127.671,5280838.651,225.811005
1232,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001232.lda,26759,413088.08,5280843.269,248.899994
1233,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001233.lda,16736,413136.127,5280849.633,223.190994
1234,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001234.lda,37926,412988.701,5280855.695,265.381989
1235,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001235.lda,62558,413034.495,5280870.539,274.183014
1236,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001236.lda,11930,412953.9,5280872.414,257.450012
1237,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001237.lda,35803,413088.656,5280874.614,258.490997
1238,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001238.lda,47285,413084.39,5280875.05,261.17099
1239,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001239.lda,22751,412964.83,5280881.999,268.704987
1240,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001240.lda,45292,412999.212,5280885.444,282.372009
1241,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001241.lda,41828,412996.571,5280888.534,283.160004
1242,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001242.lda,25018,413081.564,5280905.142,262.153992
1243,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001243.lda,39621,412998.448,5280908.169,291.470001
1244,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001244.lda,48683,412990.307,5280909.962,290.979004
1245,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001245.lda,49332,412976.632,5280912.073,286.140991
1246,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001246.lda,69449,412996.211,5280917.949,295.256989
1247,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001247.lda,18760,412954.533,5280924.432,277.782013
1248,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001248.lda,23793,413038.695,5280928.983,284.511993
1249,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001249.lda,6877,412918.74,5280956.016,296.269012
1250,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001250.lda,14881,413122.656,5280963.756,252.554993
1251,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001251.lda,751,413157.467,5280973.072,229.552994
1252,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001252.lda,21545,413115.673,5280984.134,259.286987
1253,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001253.lda,23858,413109.948,5280988.288,265.52301
1254,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001254.lda,19326,413028.259,5280992.457,305.234985
1255,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001255.lda,32233,412955.552,5280995.808,315.200989
1256,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001256.lda,36536,412988.93,5280996.202,322.415009
1257,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001257.lda,29450,412994.25,5281046.179,330.149994
1258,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001258.lda,17757,413024.096,5281058.768,304.378998
1259,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001259.lda,13274,413003.534,5281070.408,320.17099
1260,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001260.lda,15957,413052.29,5280801.609,241.436005
1261,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001261.lda,24733,413044.086,5280803.716,244.186996
1262,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001262.lda,1783,413103.207,5280814.08,225.929001
1263,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001263.lda,11530,413086.747,5280816.643,233.069
1264,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001264.lda,29669,413043.287,5280817.186,252.330002
1265,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001265.lda,42841,412999.659,5280820.827,256.542999
1266,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001266.lda,12467,413097.617,5280825.81,233.541
1267,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001267.lda,18498,413112.037,5280831.41,228.856995
1268,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001268.lda,23178,413095.905,5280831.595,237.820999
1269,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001269.lda,2633,412961.59,5280836.541,245.306
1270,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001270.lda,70517,413063.888,5280841.86,260.364014
1271,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001271.lda,8736,413142.052,5280844.318,220.498001
1272,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001272.lda,25925,413091.617,5280854.156,251.641006
1273,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001273.lda,23088,412965.597,5280855.908,256.324005
1274,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001274.lda,42436,413079.999,5280872.263,263.735992
1275,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001275.lda,4292,412944.009,5280877.252,249.871994
1276,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001276.lda,11273,413113.371,5280880.54,239.757996
1277,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001277.lda,56763,413107.895,5280893.693,241.460999
1278,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001278.lda,14960,413120.273,5280894.464,242.904999
1279,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001279.lda,28021,413051.497,5280895.693,272.975006
1280,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001280.lda,39488,412994.783,5280901.719,287.657013
1281,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001281.lda,56135,413004.616,5280902.309,289.102997
1282,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001282.lda,38255,412973.561,5280908.19,282.058014
1283,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001283.lda,5355,413189.718,5280911.376,206.983994
1284,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001284.lda,32977,412959.32,5280912.562,275.210999
1285,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001285.lda,57217,412983.817,5280913.142,289.862
1286,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001286.lda,14547,413062.675,5280924.427,273.263
1287,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001287.lda,12312,412947.771,5280933.023,275.455994
1288,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001288.lda,16484,412957.278,5280933.292,284.458008
1289,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001289.lda,40213,413114.716,5280933.717,258.94101
1290,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001290.lda,23151,413119.9,5280934.731,254.494995
1291,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001291.lda,35671,413097.71,5280940.399,271.229004
1292,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001292.lda,29007,413083.412,5280942.708,270.828003
1293,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001293.lda,10805,412924.881,5280948.183,289.014008
1294,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001294.lda,10581,413125.652,5280963.624,250.591003
1295,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001295.lda,13477,412951.985,5280966.767,293.209015
1296,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001296.lda,43857,412966.889,5280971.683,306.549011
1297,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001297.lda,3972,412926.208,5280972.354,300.105988
1298,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001298.lda,1416,413156.854,5280973.424,229.082001
1299,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001299.lda,48737,413006.385,5280978.569,310.848999
1300,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001300.lda,37,413153.211,5280978.181,230.875
1301,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001301.lda,28475,412951.843,5280986.059,305.087006
1302,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001302.lda,16857,413074.246,5280997.977,287.61499
1303,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001303.lda,42502,413032.92,5281005.709,310.156006
1304,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001304.lda,22750,413085.953,5281027.401,269.79599
1305,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001305.lda,58209,413027.406,5281035.904,309.558014
1306,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001306.lda,10927,413063.963,5281058.941,288.558014
1307,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001307.lda,14385,413031.021,5280773.116,226.757996
1308,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001308.lda,720,412961.951,5280809.487,236.639008
1309,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001309.lda,12947,412979.463,5280812.606,245.113007
1310,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001310.lda,19574,413083.834,5280818.03,234.285995
1311,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001311.lda,783,412952.18,5280839.637,239.602005
1312,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001312.lda,12373,413127.852,5280843.594,227.376007
1313,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001313.lda,79224,413050,5280861.565,269.959991
1314,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001314.lda,14565,413027.279,5280872.76,276.466003
1315,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001315.lda,5403,412951.437,5280876.434,255.567001
1316,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001316.lda,3814,412944.107,5280876.195,248.714996
1317,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001317.lda,31395,412971.569,5280876.193,268.674988
1318,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001318.lda,5611,413123.352,5280880.367,232.287994
1319,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001319.lda,36090,413077.243,5280881.998,265.414001
1320,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001320.lda,40438,413074.719,5280897.083,266.494995
1321,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001321.lda,38570,413107.645,5280901.634,248.304993
1322,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001322.lda,5818,413135.247,5280914.027,238.485001
1323,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001323.lda,36,412908.649,5280921.286,278.490997
1324,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001324.lda,58852,413006.121,5280922.983,295.316986
1325,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001325.lda,1342,413175.166,5280944.169,215.718994
1326,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001326.lda,48548,413085.064,5280944.07,272.406006
1327,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001327.lda,40453,413058.346,5280975.672,289.312012
1328,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001328.lda,32092,413053.086,5280982.322,293.502014
1329,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001329.lda,14805,413113.036,5280985.233,261.536011
1330,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001330.lda,24499,412965.774,5280985.759,312.306
1331,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001331.lda,42715,413042.597,5281002.816,305.001007
1332,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001332.lda,50408,413027.189,5281005.715,311.087006
1333,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001333.lda,32414,412933.114,5281012.065,321.899994
1334,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001334.lda,18910,413001.851,5281019.155,324.016998
1335,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001335.lda,16121,413088.666,5281024.724,268.649994
1336,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001336.lda,48051,412995.985,5281037.968,330.009003
1337,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001337.lda,935,413082.129,5281048.914,276.630005
1338,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001338.lda,10641,413066.775,5281054.899,283.778992
1339,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001339.lda,997,413071.843,5281077.967,297.411011
1340,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001340.lda,7241,413070.06,5281079.459,302.472992
1341,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001341.lda,751,413069.364,5281080.395,301.898987
1342,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001342.lda,391,413020.766,5280761.137,223.781998
1343,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001343.lda,12346,412985.739,5280795.986,236.783997
1344,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001344.lda,16729,412990.206,5280799.063,240.528
1345,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001345.lda,8796,413094.369,5280813.093,227.108002
1346,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001346.lda,23663,413073.571,5280817.912,238.770004
1347,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001347.lda,23048,413066.741,5280822.556,245.587006
1348,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001348.lda,34099,413046.254,5280827.399,256.118988
1349,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001349.lda,43239,413013.802,5280829.717,262.640991
1350,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001350.lda,15483,412982.964,5280833.456,254.742996
1351,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001351.lda,14078,413110.017,5280835.698,232.095993
1352,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001352.lda,46171,413002.649,5280838.538,263.028015
1353,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001353.lda,64129,413059.636,5280848.197,262.64801
1354,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001354.lda,6220,412958.88,5280849.541,247.949005
1355,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001355.lda,20348,412967.984,5280855.38,257.056
1356,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001356.lda,75678,413069.936,5280862.291,264.928986
1357,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001357.lda,35321,413071.552,5280866.217,265.257996
1358,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001358.lda,24800,413110.324,5280873.465,242.735001
1359,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001359.lda,36638,412986.1,5280888.153,279.035004
1360,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001360.lda,30053,412982.797,5280888.932,278.566986
1361,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001361.lda,36089,413034.081,5280890.509,278.446991
1362,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001362.lda,20338,412966.521,5280908.111,278.737
1363,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001363.lda,27620,413110.965,5280919.953,257.238007
1364,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001364.lda,1343,412919.629,5280921.361,275.516998
1365,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001365.lda,12503,413126.083,5280926.676,248.725006
1366,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001366.lda,12481,412935.363,5280939.443,277.104004
1367,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001367.lda,7246,413068.955,5280941.401,268.100006
1368,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001368.lda,42804,412976.449,5280943.946,297.996002
1369,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001369.lda,9988,413140.64,5280947.813,245.145996
1370,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001370.lda,15427,413135.493,5280949.554,248.720993
1371,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001371.lda,45790,413106.348,5280953.997,265.337006
1372,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001372.lda,27347,412994.225,5280961.44,308.472992
1373,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001373.lda,44709,413057.712,5280981.874,293.394989
1374,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001374.lda,16641,413108.594,5280983.505,264.127991
1375,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001375.lda,38102,413065.389,5280988.427,293.5
1376,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001376.lda,4639,413109.943,5281002.79,259.927002
1377,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001377.lda,2884,413105.91,5281009.528,261.811005
1378,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001378.lda,11418,413072.169,5281027.919,280.427002
1379,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001379.lda,1978,412971.721,5280785.97,227.699005
1380,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001380.lda,27351,413053.299,5280805.777,242.820999
1381,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0001381.lda,27152,413061.088,5280808.051,240.503006
